ID,Type,Trend,Seasonality,Horizon,sMAPE,Model,sMAPE_ETS,sMAPE_Arima,sMAPE_cv,Model_cv,sMAPE_naive,sMAPE_snaive,sMAPE_drift
2030,FINANCE,0,Non-seasonal,14,16.16495351,ETS,16.16495351,16.35562173,16.16495351,ETS,16.1649123,23.9010182,12.2998007
2031,FINANCE,0,Non-seasonal,15,15.94714152,ETS,15.94714152,16.13785096,15.94714152,ETS,15.9471003,23.84506118,11.82881662
2032,FINANCE,0,Non-seasonal,16,15.67449271,ETS,15.67449271,15.86524795,15.67449271,ETS,15.67445148,23.46545599,11.30366296
2033,FINANCE,0,Non-seasonal,17,15.37546758,ETS,15.37546758,15.5662695,15.37546758,ETS,15.37542634,22.77651361,10.75289982
2034,FINANCE,0,Non-seasonal,18,15.07806519,ETS,15.07806519,15.26891175,15.07806519,ETS,15.07802394,22.27956978,10.2046047
2035,FINANCE,1,Non-seasonal,1,0.594740826,Arima(transform),3.031635226,0.594740826,1.083387857,Arima,3.031661301,7.142263241,2.412612871
2036,FINANCE,1,Non-seasonal,2,1.475600174,Arima(transform),3.303768329,1.475600174,1.221839411,Arima,3.303794404,6.51152244,2.377148647
2037,FINANCE,1,Non-seasonal,3,2.132605174,Arima(transform),6.330923154,2.132605174,2.264987925,Arima,6.330949198,8.637446704,5.09984294
2038,FINANCE,1,Non-seasonal,4,2.732895821,Arima(transform),8.908451419,2.732895821,2.907832323,Arima,8.908477427,11.33544743,7.37530811
2039,FINANCE,1,Non-seasonal,5,4.572334445,Arima(transform),11.25173742,4.572334445,5.553460747,Arima,11.25176339,9.344966485,9.419188194
2040,FINANCE,1,Non-seasonal,6,4.982600404,Arima(transform),12.23952977,4.982600404,6.331322625,Arima,12.23955572,7.899709413,10.1062319
2041,FINANCE,1,Non-seasonal,7,4.985582203,Arima(transform),12.8055688,4.985582203,6.62814656,Arima,12.80559475,6.988895504,10.37210748
2042,FINANCE,1,Non-seasonal,8,4.520469681,Arima(transform),12.70194241,4.520469681,6.05234939,Arima,12.70196836,6.856398687,9.967933734
2043,FINANCE,1,Non-seasonal,9,4.336651335,Arima(transform),13.16855872,4.336651335,6.214006877,Arima,13.16858467,7.485939767,10.13706726
2044,FINANCE,1,Non-seasonal,10,4.175822254,Arima(transform),13.6620824,4.175822254,6.403389624,Arima,13.66210834,8.470851612,10.33466707
2045,FINANCE,1,Non-seasonal,11,3.894562224,Arima(transform),14.01406583,3.894562224,6.471880261,Arima,14.01409176,9.271280751,10.39146113
2046,FINANCE,1,Non-seasonal,12,3.780427998,Arima(transform),14.52882476,3.780427998,6.652165751,Arima,14.52885069,10.18127393,10.61328011
2047,FINANCE,1,Non-seasonal,13,3.795462433,Arima(transform),15.14666332,3.795462433,6.897374789,Arima,15.14668923,11.44516426,10.94033772
2048,FINANCE,1,Non-seasonal,14,4.012672193,Arima(transform),15.93755656,4.012672193,7.287497286,Arima,15.93758245,12.66209594,11.44349399
2049,FINANCE,1,Non-seasonal,15,4.164232174,Arima(transform),16.64067197,4.164232174,7.572956972,Arima,16.64069784,13.61671147,11.85972373
2050,FINANCE,1,Non-seasonal,16,4.266621366,Arima(transform),17.27804195,4.266621366,7.820787415,Arima,17.27806781,14.61528629,12.21115974
2051,FINANCE,1,Non-seasonal,17,4.555818828,Arima(transform),18.08734566,4.555818828,8.082850198,Arima,18.08737149,14.29679701,12.73826789
2052,FINANCE,1,Non-seasonal,18,4.783255721,Arima(transform),18.83029171,4.783255721,8.357325363,Arima,18.83031752,14.26960997,13.1999186
2053,FINANCE,1,Non-seasonal,1,0.287846583,Arima,1.015029821,0.287846583,0.287846583,Arima,1.014834977,2.573103664,0.562637018
2054,FINANCE,1,Non-seasonal,2,1.123277021,Arima,0.902117234,1.123277021,1.123277021,Arima,0.902117235,2.275997444,1.127187468
2055,FINANCE,1,Non-seasonal,3,1.880339536,Arima,1.19633167,1.880339536,1.880339536,Arima,1.196396615,2.722274552,1.796549186
2056,FINANCE,1,Non-seasonal,4,2.102573964,Arima,1.077493351,2.102573964,2.102573964,Arima,1.077590772,3.07369662,1.976842559
2057,FINANCE,1,Non-seasonal,5,2.148911144,Arima,0.892131196,2.148911144,2.148911144,Arima,0.892170163,3.202578109,1.99953132
2058,FINANCE,1,Non-seasonal,6,2.555206118,Arima,1.021396027,2.555206118,2.555206118,Arima,1.021460972,2.901372699,2.391330165
2059,FINANCE,1,Non-seasonal,7,3.023524246,Arima,1.230116209,3.023524246,3.023524246,Arima,1.230199707,2.522289456,2.850369964
2060,FINANCE,1,Non-seasonal,8,3.548639985,Arima,1.506826609,3.548639985,3.548639985,Arima,1.506924019,2.258261723,3.369463395
2061,FINANCE,1,Non-seasonal,9,3.945969688,Arima,1.663276906,3.945969688,3.945969688,Arima,1.663385138,2.042036095,3.762922185
2062,FINANCE,1,Non-seasonal,10,3.852208377,Arima,1.660065952,3.852208377,3.852208377,Arima,1.660143877,2.365799024,3.666769271
2063,FINANCE,1,Non-seasonal,11,3.697542532,Arima,2.164883227,3.697542532,3.697542532,Arima,2.164936377,2.985005806,3.547122683
2064,FINANCE,1,Non-seasonal,12,3.426464157,Arima,2.404740973,3.426464157,3.426464157,Arima,2.404773468,3.156503777,3.272525151
2065,FINANCE,1,Non-seasonal,13,3.184611514,Arima,2.695998745,3.184611514,3.184611514,Arima,2.696013766,3.509649575,3.05678802
2066,FINANCE,1,Non-seasonal,14,3.26666807,Arima,3.264480674,3.26666807,3.26666807,Arima,3.264480744,3.935246977,3.160721174
2067,FINANCE,1,Non-seasonal,15,3.306217245,Arima,3.753483212,3.306217245,3.306217245,Arima,3.753470323,4.257791219,3.218766905
2068,FINANCE,1,Non-seasonal,16,3.292485355,Arima,4.159104634,3.292485355,3.292485355,Arima,4.159080404,4.41931415,3.220789247
2069,FINANCE,1,Non-seasonal,17,3.378014341,Arima,4.638702463,3.378014341,3.378014341,Arima,4.638668241,4.656625201,3.319813001
2070,FINANCE,1,Non-seasonal,18,3.537887881,Arima,5.171403632,3.537887881,3.537887881,Arima,5.17136054,5.203385424,3.491301093
2071,FINANCE,0,Non-seasonal,1,1.637317131,ETS,1.637317131,1.52216518,1.637317131,ETS,1.637279597,1.085221832,1.338207905
2072,FINANCE,0,Non-seasonal,2,3.184406224,ETS,3.184406224,3.260249946,3.184406224,ETS,3.184368699,1.547473153,2.735443265
2073,FINANCE,0,Non-seasonal,3,3.656496314,ETS,3.656496314,3.879315915,3.656496314,ETS,3.656458792,1.977275246,3.057317573
2074,FINANCE,0,Non-seasonal,4,4.87523735,ETS,4.87523735,5.212243237,4.87523735,ETS,4.875199841,3.09585966,4.125877797
2075,FINANCE,0,Non-seasonal,5,6.324841281,ETS,6.324841281,6.751489612,6.324841281,ETS,6.324803795,4.498783476,5.425427048
2076,FINANCE,0,Non-seasonal,6,7.385176467,ETS,7.385176467,7.883225864,7.385176467,ETS,7.385138998,5.686193979,6.335357462
2077,FINANCE,0,Non-seasonal,7,8.052010905,ETS,8.052010905,8.607685431,8.052010905,ETS,8.051973445,6.515480402,6.851269261
2078,FINANCE,0,Non-seasonal,8,8.604903731,ETS,8.604903731,9.207540655,8.604903731,ETS,8.60486628,7.291502608,7.2529468
2079,FINANCE,0,Non-seasonal,9,9.097761414,ETS,9.097761414,9.73908651,9.097761414,ETS,9.097723971,8.053940002,7.594327206
2080,FINANCE,0,Non-seasonal,10,9.620385259,ETS,9.620385259,10.2938729,9.620385259,ETS,9.620347825,8.736700823,7.965349601
2081,FINANCE,0,Non-seasonal,11,10.2789178,ETS,10.2789178,10.97931394,10.2789178,ETS,10.27888038,9.509323708,8.472441581
2082,FINANCE,0,Non-seasonal,12,10.58021572,ETS,10.58021572,11.30369378,10.58021572,ETS,10.58017831,9.874751364,8.621269353
2083,FINANCE,0,Non-seasonal,13,10.52248047,ETS,10.52248047,11.26596242,10.52248047,ETS,10.52244305,9.662231823,8.410105802
2084,FINANCE,0,Non-seasonal,14,10.52720755,ETS,10.52720755,11.28797977,10.52720755,ETS,10.52717013,9.534352022,8.261207012
2085,FINANCE,0,Non-seasonal,15,10.44869358,ETS,10.44869358,11.22459928,10.44869358,ETS,10.44865616,9.404612201,8.028614276
2086,FINANCE,0,Non-seasonal,16,10.08727929,ETS,10.08727929,10.87660075,10.08727929,ETS,10.08724187,8.978322646,7.541158398
2087,FINANCE,0,Non-seasonal,17,9.608925024,ETS,9.608925024,10.41015434,9.608925024,ETS,9.608887593,8.453933935,7.289016497
2088,FINANCE,0,Non-seasonal,18,9.123463036,ETS,9.123463036,9.83857587,9.123463036,ETS,9.123429769,8.091943476,7.239287672
2089,FINANCE,1,Non-seasonal,1,18.03809698,Arima,5.194894069,18.03809698,5.194894069,ETS,7.014542344,19.53765846,5.196038529
2090,FINANCE,1,Non-seasonal,2,40.19803766,Arima,40.25444895,40.19803766,40.25444895,ETS,27.70081956,25.55830292,25.08595606
2091,FINANCE,1,Non-seasonal,3,29.20998899,Arima,40.91600305,29.20998899,40.91600305,ETS,21.6241304,21.35366654,21.66224231
2092,FINANCE,1,Non-seasonal,4,39.46276719,Arima,39.0920976,39.46276719,39.0920976,ETS,32.10594827,44.65460616,33.70968762
2093,FINANCE,1,Non-seasonal,5,44.04619622,Arima,37.85407558,44.04619622,37.85407558,ETS,36.61259367,39.92950149,36.25070308
2094,FINANCE,1,Non-seasonal,6,48.57185962,Arima,37.45983827,48.57185962,37.45983827,ETS,41.58213475,38.58112759,39.70433941
2095,FINANCE,1,Non-seasonal,7,55.67905469,Arima,35.24666466,55.67905469,35.24666466,ETS,47.67730585,40.4884946,44.61103507
2096,FINANCE,1,Non-seasonal,8,59.60174527,Arima,35.25829372,59.60174527,35.25829372,ETS,50.64926655,41.33039074,46.43611824
2097,FINANCE,1,Non-seasonal,9,66.1769529,Arima,41.16356939,66.1769529,41.16356939,ETS,55.2156415,49.8853037,50.08239752
2098,FINANCE,1,Non-seasonal,10,71.75354781,Arima,47.38167566,71.75354781,47.38167566,ETS,59.49977098,56.2614904,53.54691957
2099,FINANCE,1,Non-seasonal,11,74.06353609,Arima,49.52649405,74.06353609,49.52649405,ETS,60.53291351,60.5230834,53.61332345
2100,FINANCE,1,Non-seasonal,12,76.72125696,Arima,53.30241001,76.72125696,53.30241001,ETS,62.90775311,62.89874218,55.17679514
2101,FINANCE,1,Non-seasonal,13,80.57396456,Arima,57.54682107,80.57396456,57.54682107,ETS,66.5117721,64.9696358,58.15747537
2102,FINANCE,1,Non-seasonal,14,85.1635228,Arima,63.900252,85.1635228,63.900252,ETS,71.12475007,68.93754768,62.36394572
2103,FINANCE,1,Non-seasonal,15,89.12822427,Arima,70.03618362,89.12822427,70.03618362,ETS,75.10717811,72.93141571,65.92770045
2104,FINANCE,1,Non-seasonal,16,92.87379395,Arima,75.12717469,92.87379395,75.12717469,ETS,78.9242949,74.2308394,69.37742097
2105,FINANCE,1,Non-seasonal,17,96.04252307,Arima,74.75797176,96.04252307,74.75797176,ETS,82.12830006,76.43346103,72.17364721
2106,FINANCE,1,Non-seasonal,18,99.02308951,Arima,77.11968526,99.02308951,77.11968526,ETS,85.17383981,78.56371697,74.84492878
2107,DEMOGRAPHIC,1,Non-seasonal,1,0.141319534,Arima,0.177902516,0.14108185,0.141319534,Arima,0.073901798,2.448453608,0.07693615
2108,DEMOGRAPHIC,1,Non-seasonal,2,0.215378456,Arima,0.305495199,0.214629655,0.215378456,Arima,0.073901798,2.20174812,0.07845328
2109,DEMOGRAPHIC,1,Non-seasonal,3,0.307489359,Arima,0.418806134,0.307255481,0.307489359,Arima,0.088400852,2.068562154,0.094469433
2110,DEMOGRAPHIC,1,Non-seasonal,4,0.414865275,Arima,0.55698062,0.41521305,0.414865275,Arima,0.078253783,1.88503566,0.085839433
2111,DEMOGRAPHIC,1,Non-seasonal,5,0.587428308,Arima,0.750352508,0.588902713,0.587428308,Arima,0.112081119,1.678094353,0.115115475
2112,DEMOGRAPHIC,1,Non-seasonal,6,0.711034943,Arima,0.883901458,0.714020651,0.711034943,Arima,0.09629772,1.579183878,0.096066898
2113,DEMOGRAPHIC,1,Non-seasonal,7,0.814861435,Arima,0.993856728,0.819670968,0.814861435,Arima,0.102420137,1.521068112,0.105256364
2114,DEMOGRAPHIC,1,Non-seasonal,8,0.943233344,Arima,1.122848212,0.950288025,0.943233344,Arima,0.092877214,1.455818364,0.098392943
2115,DEMOGRAPHIC,1,Non-seasonal,9,1.037130794,Arima,1.220607673,1.046659706,1.037130794,Arima,0.116892121,1.405381509,0.124828968
2116,DEMOGRAPHIC,1,Non-seasonal,10,1.144286739,Arima,1.327913136,1.156653695,1.144286739,Arima,0.133053214,1.35680137,0.143230308
2117,DEMOGRAPHIC,1,Non-seasonal,11,1.234134284,Arima,1.4216074,1.249559125,1.234134284,Arima,0.164120228,1.300684543,0.176406006
2118,DEMOGRAPHIC,1,Non-seasonal,12,1.322559721,Arima,1.515318174,1.341289068,1.322559721,Arima,0.19619717,1.238047792,0.210492956
2119,DEMOGRAPHIC,1,Non-seasonal,13,1.432331066,Arima,1.630918065,1.454631254,1.432331066,Arima,0.207222696,1.351585412,0.223452597
2120,DEMOGRAPHIC,1,Non-seasonal,14,1.562611503,Arima,1.767459723,1.588742001,1.562611503,Arima,0.198010408,1.395000103,0.216114784
2121,DEMOGRAPHIC,1,Non-seasonal,15,1.695980395,Arima,1.907442323,1.726196531,1.695980395,Arima,0.185968631,1.415478941,0.205899756
2122,DEMOGRAPHIC,1,Non-seasonal,16,1.83243596,Arima,2.050803434,1.866990485,1.83243596,Arima,0.177603911,1.40416867,0.193255679
2123,DEMOGRAPHIC,1,Non-seasonal,17,1.965848294,Arima,2.191367232,2.004992741,1.965848294,Arima,0.168690149,1.384608433,0.183387787
2124,DEMOGRAPHIC,1,Non-seasonal,18,2.118191716,Arima,2.351070244,2.162176572,2.118191716,Arima,0.180763379,1.347464133,0.191610921
2125,DEMOGRAPHIC,1,Non-seasonal,1,0.809439248,ETS,0.809439248,0.418211775,0.809439248,ETS,0.729312763,6.060606061,0.792417162
2126,DEMOGRAPHIC,1,Non-seasonal,2,0.497059448,ETS,0.497059448,0.790714378,0.497059448,ETS,0.560679904,5.759560672,0.65531719
2127,DEMOGRAPHIC,1,Non-seasonal,3,0.400272337,ETS,0.400272337,1.027179906,0.400272337,ETS,0.467078888,5.533233474,0.593235718
2128,DEMOGRAPHIC,1,Non-seasonal,4,0.531518158,ETS,0.531518158,1.354217481,0.531518158,ETS,0.392196907,4.797129732,0.466084703
2129,DEMOGRAPHIC,1,Non-seasonal,5,0.595844687,ETS,0.595844687,1.668430898,0.595844687,ETS,0.347323959,4.778108378,0.469459834
2130,DEMOGRAPHIC,1,Non-seasonal,6,0.540765467,ETS,0.540765467,1.841504504,0.540765467,ETS,0.457975958,4.905903747,0.622759553
2131,DEMOGRAPHIC,1,Non-seasonal,7,0.617813363,ETS,0.617813363,1.793056427,0.617813363,ETS,0.764658894,5.102134939,0.968875552
2132,DEMOGRAPHIC,1,Non-seasonal,8,0.789736174,ETS,0.789736174,1.637069005,0.789736174,ETS,1.1388943,5.278517426,1.380524898
2133,DEMOGRAPHIC,1,Non-seasonal,9,0.968625218,ETS,0.968625218,1.509369392,0.968625218,ETS,1.501099735,5.438401164,1.778794542
2134,DEMOGRAPHIC,1,Non-seasonal,10,1.124141405,ETS,1.124141405,1.403081196,1.124141405,ETS,1.825953996,5.546673325,2.13876575
2135,DEMOGRAPHIC,1,Non-seasonal,11,1.263378211,ETS,1.263378211,1.312905494,1.263378211,ETS,2.123753483,5.592137291,2.470988147
2136,DEMOGRAPHIC,1,Non-seasonal,12,1.381219121,ETS,1.381219121,1.252472223,1.381219121,ETS,2.391537298,5.570889121,2.772671672
2137,DEMOGRAPHIC,1,Non-seasonal,13,1.460435996,ETS,1.460435996,1.246448094,1.460435996,ETS,2.613592573,5.957949848,3.028225633
2138,DEMOGRAPHIC,1,Non-seasonal,14,1.509745929,ETS,1.509745929,1.273376162,1.509745929,ETS,2.799720696,6.266619831,3.247534617
2139,DEMOGRAPHIC,1,Non-seasonal,15,1.519854403,ETS,1.519854403,1.353088083,1.519854403,ETS,2.941442256,6.496889868,3.422184301
2140,DEMOGRAPHIC,1,Non-seasonal,16,1.480258144,ETS,1.480258144,1.51835433,1.480258144,ETS,3.028875673,6.534246414,3.542342962
2141,DEMOGRAPHIC,1,Non-seasonal,17,1.43449894,ETS,1.43449894,1.663211992,1.43449894,ETS,3.106022806,6.671660912,3.652037626
2142,DEMOGRAPHIC,1,Non-seasonal,18,1.403401605,ETS,1.403401605,1.797193866,1.403401605,ETS,3.19408129,6.813260453,3.772487732
2143,DEMOGRAPHIC,1,Non-seasonal,1,0.22466193,Arima,0.231174852,0.22466193,0.231174852,ETS,0.101498437,1.377677322,0.232915556
2144,DEMOGRAPHIC,1,Non-seasonal,2,0.15128052,Arima,0.15715736,0.15128052,0.15715736,ETS,0.138770344,1.481231688,0.159767604
2145,DEMOGRAPHIC,1,Non-seasonal,3,0.163249904,Arima,0.16849176,0.163249904,0.16849176,ETS,0.158300112,1.452537517,0.171970033
2146,DEMOGRAPHIC,1,Non-seasonal,4,0.216502123,Arima,0.221110092,0.216502123,0.221110092,ETS,0.153406548,1.396530092,0.225454885
2147,DEMOGRAPHIC,1,Non-seasonal,5,0.251060135,Arima,0.255035312,0.251060135,0.255035312,ETS,0.173917048,1.373421313,0.260245126
2148,DEMOGRAPHIC,1,Non-seasonal,6,0.286020775,Arima,0.289364254,0.286020775,0.289364254,ETS,0.197351553,1.330059758,0.295437592
2149,DEMOGRAPHIC,1,Non-seasonal,7,0.320432329,Arima,0.3231452,0.320432329,0.3231452,ETS,0.223211911,1.287464425,0.330080568
2150,DEMOGRAPHIC,1,Non-seasonal,8,0.349834326,Arima,0.351917674,0.349834326,0.351917674,ETS,0.25523372,1.260756871,0.359713586
2151,DEMOGRAPHIC,1,Non-seasonal,9,0.384740059,Arima,0.38619497,0.384740059,0.38619497,ETS,0.282500986,1.241152199,0.394849937
2152,DEMOGRAPHIC,1,Non-seasonal,10,0.416048784,Arima,0.416876338,0.416048784,0.416876338,ETS,0.313872927,1.207674642,0.426388882
2153,DEMOGRAPHIC,1,Non-seasonal,11,0.460172911,Arima,0.460374188,0.460172911,0.460374188,ETS,0.332783326,1.155043288,0.470742822
2154,DEMOGRAPHIC,1,Non-seasonal,12,0.465757088,Arima,0.465333154,0.465757088,0.465333154,ETS,0.390485146,1.144223445,0.476556433
2155,DEMOGRAPHIC,1,Non-seasonal,13,0.488127043,Arima,0.487078974,0.488127043,0.487078974,ETS,0.43158205,1.24111651,0.49915542
2156,DEMOGRAPHIC,1,Non-seasonal,14,0.516120227,Arima,0.514449093,0.516120227,0.514449093,ETS,0.467185819,1.319516176,0.527377236
2157,DEMOGRAPHIC,1,Non-seasonal,15,0.531344236,Arima,0.529051097,0.531344236,0.529051097,ETS,0.515651593,1.391007409,0.542829492
2158,DEMOGRAPHIC,1,Non-seasonal,16,0.56094067,Arima,0.558026595,0.56094067,0.558026595,ETS,0.549810325,1.438564173,0.572653771
2159,DEMOGRAPHIC,1,Non-seasonal,17,0.595221295,Arima,0.591687348,0.595221295,0.591687348,ETS,0.579328849,1.476095977,0.607161843
2160,DEMOGRAPHIC,1,Non-seasonal,18,0.622838665,Arima,0.618685898,0.622838665,0.618685898,ETS,0.615538123,1.506856243,0.635006276
2161,DEMOGRAPHIC,1,Non-seasonal,1,0.069774498,Arima,0.059938194,0.069774498,0.031867997,Arima(transform),0.188997083,1.96278047,0.189634025
2162,DEMOGRAPHIC,1,Non-seasonal,2,0.257259262,Arima,0.257372955,0.257259262,0.201743717,Arima(transform),0.119133128,1.771807445,0.12008854
2163,DEMOGRAPHIC,1,Non-seasonal,3,0.429463579,Arima,0.422721588,0.429463579,0.346410209,Arima(transform),0.084894641,1.602612464,0.084894643
2164,DEMOGRAPHIC,1,Non-seasonal,4,0.623647222,Arima,0.613887295,0.623647222,0.51652597,Arima(transform),0.123119138,1.346910555,0.122482204
2165,DEMOGRAPHIC,1,Non-seasonal,5,0.840985689,Arima,0.806658551,0.840985689,0.705796824,Arima(transform),0.185327176,1.167240143,0.184180698
2166,DEMOGRAPHIC,1,Non-seasonal,6,1.033361519,Arima,0.960585929,1.033361519,0.86666411,Arima(transform),0.222711747,1.054259535,0.221119419
2167,DEMOGRAPHIC,1,Non-seasonal,7,1.15447065,Arima,1.031567152,1.15447065,0.953315309,Arima(transform),0.194414577,1.042568293,0.193686654
2168,DEMOGRAPHIC,1,Non-seasonal,8,1.26035455,Arima,1.079583967,1.26035455,1.022424058,Arima(transform),0.196822156,1.0503123,0.196822152
2169,DEMOGRAPHIC,1,Non-seasonal,9,1.337267512,Arima,1.095231348,1.337267512,1.062136988,Arima(transform),0.235319618,1.071240873,0.235956535
2170,DEMOGRAPHIC,1,Non-seasonal,10,1.425183757,Arima,1.112566311,1.425183757,1.110414106,Arima(transform),0.273549092,1.103563919,0.274759236
2171,DEMOGRAPHIC,1,Non-seasonal,11,1.491726769,Arima,1.110581811,1.491726769,1.137776655,Arima(transform),0.331148418,1.106579749,0.332885458
2172,DEMOGRAPHIC,1,Non-seasonal,12,1.571915306,Arima,1.119483302,1.571915306,1.179108292,Arima(transform),0.377077076,1.08788913,0.37930627
2173,DEMOGRAPHIC,1,Non-seasonal,13,1.671654234,Arima,1.144977231,1.671654234,1.240152867,Arima(transform),0.405116936,1.197690917,0.407811562
2174,DEMOGRAPHIC,1,Non-seasonal,14,1.797579712,Arima,1.194106072,1.797579712,1.328037027,Arima(transform),0.407915596,1.25327248,0.411054662
2175,DEMOGRAPHIC,1,Non-seasonal,15,1.931277729,Arima,1.248417602,1.931277729,1.424153855,Arima(transform),0.403747538,1.278122065,0.407314246
2176,DEMOGRAPHIC,1,Non-seasonal,16,2.085194739,Arima,1.320377223,2.085194739,1.541033141,Arima(transform),0.380052789,1.250878546,0.384033489
2177,DEMOGRAPHIC,1,Non-seasonal,17,2.249000354,Arima,1.399699171,2.249000354,1.667638242,Arima(transform),0.368311225,1.218607463,0.371420857
2178,DEMOGRAPHIC,1,Non-seasonal,18,2.415155724,Arima,1.478908662,2.415155724,1.796445051,Arima(transform),0.363334725,1.18536573,0.365634692
2179,DEMOGRAPHIC,1,Non-seasonal,1,0.097682438,ETS,0.097682438,0.096550207,0.097796175,Arima,0.146391451,0.840262068,0.023453193
2180,DEMOGRAPHIC,1,Non-seasonal,2,0.100606603,ETS,0.100606603,0.10090271,0.102758647,Arima,0.175639747,0.901973789,0.078983207
